place_id,place_name,review_unique_key,reviewer_name,star_rating,review_date_text,review_date_estimated,likes_count,review_text,owner_response_text,aspect_name,mentioned,mention_count_in_review,aspect_sentiment_score,aspect_sentiment_label
xuekewu,雪可屋,14ee6e5383f47c07d477077893f596bed294d7913e304a278aaa7fb1fb14a171,子雲,4.0,7 年前,2019-03-26,0,"廁所有些簡陋,除此之外環境、氣氛和咖啡都很不錯",,飲品,1,1,1.5,positive
xuekewu,雪可屋,14ee6e5383f47c07d477077893f596bed294d7913e304a278aaa7fb1fb14a171,子雲,4.0,7 年前,2019-03-26,0,"廁所有些簡陋,除此之外環境、氣氛和咖啡都很不錯",,衛生/整潔,1,1,1.5,positive
xuekewu,雪可屋,4af1bfbe8bc81c1338a76b004fdf3a0fc34aa05f79c2a85dcc589b33880a40c9,chia-che Wu,5.0,8 年前,2018-03-26,0,"爵士風的裝潢一如過去,咖啡豆烘焙獨特,值得一來再來",,飲品,1,1,1.0,positive
xuekewu,雪可屋,d9a33000aa9272ea4f19c6063b3394d12c1cb8e3541e5fd9beda02de91008379,Pearl Chou,4.0,6 年前,2020-03-26,0,"復古的內裝,餐點普通,飲料還不錯,價格合理!",,飲品,1,1,-1.0,negative
xuekewu,雪可屋,d9a33000aa9272ea4f19c6063b3394d12c1cb8e3541e5fd9beda02de91008379,Pearl Chou,4.0,6 年前,2020-03-26,0,"復古的內裝,餐點普通,飲料還不錯,價格合理!",,正餐,1,1,-1.0,negative
xuekewu,雪可屋,d9a33000aa9272ea4f19c6063b3394d12c1cb8e3541e5fd9beda02de91008379,Pearl Chou,4.0,6 年前,2020-03-26,0,"復古的內裝,餐點普通,飲料還不錯,價格合理!",,氛圍/風格,1,1,-1.0,negative
xuekewu,雪可屋,d9a33000aa9272ea4f19c6063b3394d12c1cb8e3541e5fd9beda02de91008379,Pearl Chou,4.0,6 年前,2020-03-26,0,"復古的內裝,餐點普通,飲料還不錯,價格合理!",,價格,1,1,-1.0,negative
xuekewu,雪可屋,be23d43c359c8b4791e4e1cb6de90da5f3321072642b0a4e9f5844ef1459e893,Lee peggy,5.0,4 年前,2022-03-26,0,搬家後 環境變舒服了 咖啡 點心都還是很好,,飲品,1,1,1.0,positive
xuekewu,雪可屋,a8262a73212403acc86310bf0800d76ff3f2d0ddb18f147a3b413129d4edfb7c,Eason Chen,4.0,9 年前,2017-03-26,0,"咖啡好喝,氣氛老式風格,老派必來。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,a8262a73212403acc86310bf0800d76ff3f2d0ddb18f147a3b413129d4edfb7c,Eason Chen,4.0,9 年前,2017-03-26,0,"咖啡好喝,氣氛老式風格,老派必來。",,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,352d4dc815eff0653e3a3e62baf72e33f12c3b707b8d0b199e59bef55fe08845,董小姐,3.0,5 年前,2021-03-26,0,"晚餐點了簡餐,結果餐點過鹹,壞了興致,還好音樂不錯聽",,正餐,1,2,0.5,neutral
xuekewu,雪可屋,352d4dc815eff0653e3a3e62baf72e33f12c3b707b8d0b199e59bef55fe08845,董小姐,3.0,5 年前,2021-03-26,0,"晚餐點了簡餐,結果餐點過鹹,壞了興致,還好音樂不錯聽",,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,dbcca39a75ffcc3d4ebe0f61eec30d9185ffd3d7feed71542009d5761afcd3d8,Iuhh Yeh,4.0,2 年前,2024-03-26,0,舒服的讀書好去處 炸薯條好吃、花生厚片吐司不死甜又健康服務內用餐點類型其他平均每人消費金額$200-400,,正餐,1,1,2.0,positive
xuekewu,雪可屋,dbcca39a75ffcc3d4ebe0f61eec30d9185ffd3d7feed71542009d5761afcd3d8,Iuhh Yeh,4.0,2 年前,2024-03-26,0,舒服的讀書好去處 炸薯條好吃、花生厚片吐司不死甜又健康服務內用餐點類型其他平均每人消費金額$200-400,,功能用途,1,1,2.0,positive
xuekewu,雪可屋,dbcca39a75ffcc3d4ebe0f61eec30d9185ffd3d7feed71542009d5761afcd3d8,Iuhh Yeh,4.0,2 年前,2024-03-26,0,舒服的讀書好去處 炸薯條好吃、花生厚片吐司不死甜又健康服務內用餐點類型其他平均每人消費金額$200-400,,店員/服務,1,1,2.0,positive
xuekewu,雪可屋,dbb7cc361641f58468a14b82683b1ed8b85ee47e25f8ed098f16e06caf32cf1a,Viola Ultra,5.0,1 年前,2025-03-26,0,"搬家後第一次再訪,還是原來的雪可屋❤️服務內用餐點類型其他平均每人消費金額$200-400餐點:5服務:5氣氛:5建議的餐點提拉米蘇蛋糕 紅茶冰",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,dbb7cc361641f58468a14b82683b1ed8b85ee47e25f8ed098f16e06caf32cf1a,Viola Ultra,5.0,1 年前,2025-03-26,0,"搬家後第一次再訪,還是原來的雪可屋❤️服務內用餐點類型其他平均每人消費金額$200-400餐點:5服務:5氣氛:5建議的餐點提拉米蘇蛋糕 紅茶冰",,正餐,1,1,0.0,neutral
xuekewu,雪可屋,dbb7cc361641f58468a14b82683b1ed8b85ee47e25f8ed098f16e06caf32cf1a,Viola Ultra,5.0,1 年前,2025-03-26,0,"搬家後第一次再訪,還是原來的雪可屋❤️服務內用餐點類型其他平均每人消費金額$200-400餐點:5服務:5氣氛:5建議的餐點提拉米蘇蛋糕 紅茶冰",,甜點,1,1,0.0,neutral
xuekewu,雪可屋,dbb7cc361641f58468a14b82683b1ed8b85ee47e25f8ed098f16e06caf32cf1a,Viola Ultra,5.0,1 年前,2025-03-26,0,"搬家後第一次再訪,還是原來的雪可屋❤️服務內用餐點類型其他平均每人消費金額$200-400餐點:5服務:5氣氛:5建議的餐點提拉米蘇蛋糕 紅茶冰",,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,35882a10db420b7ddcbe729215c5a202b4dfa56446ed6669502805145f76a21e,陳冠良,4.0,6 年前,2020-03-26,0,優:地點、營業時間(皆強烈符合我個人需求) 缺:正餐內容物、裝潢過度破損,,正餐,1,1,0.0,neutral
xuekewu,雪可屋,8d850ee237d6ec8f929d92b7bb6881337bf531f9140746453d8d47b12f937f92,chiu Chiu,4.0,9 年前,2017-03-26,0,環境空間和餐點都有復古懷舊的感覺 也都不錯吃喝 飲料很大杯 喜翻,,飲品,1,1,1.0,positive
xuekewu,雪可屋,8d850ee237d6ec8f929d92b7bb6881337bf531f9140746453d8d47b12f937f92,chiu Chiu,4.0,9 年前,2017-03-26,0,環境空間和餐點都有復古懷舊的感覺 也都不錯吃喝 飲料很大杯 喜翻,,正餐,1,1,1.0,positive
xuekewu,雪可屋,8d850ee237d6ec8f929d92b7bb6881337bf531f9140746453d8d47b12f937f92,chiu Chiu,4.0,9 年前,2017-03-26,0,環境空間和餐點都有復古懷舊的感覺 也都不錯吃喝 飲料很大杯 喜翻,,功能用途,1,1,1.0,positive
xuekewu,雪可屋,8d850ee237d6ec8f929d92b7bb6881337bf531f9140746453d8d47b12f937f92,chiu Chiu,4.0,9 年前,2017-03-26,0,環境空間和餐點都有復古懷舊的感覺 也都不錯吃喝 飲料很大杯 喜翻,,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,6c62fd09809099782e02293f9559f2661c9f2ec7c30e8648314661ad5ed64737,June Liu,3.0,上次編輯：8 年前,2018-03-26,0,跟朋友聊天 ☆☆☆☆ 有便宜食物的咖啡店 ☆☆☆☆☆ 帶電腦工作★★★★★★★★★★★ (沒有插座跟Wifi),,飲品,1,1,0.0,neutral
xuekewu,雪可屋,6c62fd09809099782e02293f9559f2661c9f2ec7c30e8648314661ad5ed64737,June Liu,3.0,上次編輯：8 年前,2018-03-26,0,跟朋友聊天 ☆☆☆☆ 有便宜食物的咖啡店 ☆☆☆☆☆ 帶電腦工作★★★★★★★★★★★ (沒有插座跟Wifi),,功能用途,1,1,0.0,neutral
xuekewu,雪可屋,6c62fd09809099782e02293f9559f2661c9f2ec7c30e8648314661ad5ed64737,June Liu,3.0,上次編輯：8 年前,2018-03-26,0,跟朋友聊天 ☆☆☆☆ 有便宜食物的咖啡店 ☆☆☆☆☆ 帶電腦工作★★★★★★★★★★★ (沒有插座跟Wifi),,價格,1,1,0.0,neutral
xuekewu,雪可屋,5bed857fdaae4437fc197b351f15f1ae836f2c9aff024894e96985b8097a54aa,KUANYI CHEN,5.0,7 年前,2019-03-26,0,咖啡店氛圍好,,飲品,1,1,0.0,neutral
xuekewu,雪可屋,5bed857fdaae4437fc197b351f15f1ae836f2c9aff024894e96985b8097a54aa,KUANYI CHEN,5.0,7 年前,2019-03-26,0,咖啡店氛圍好,,氛圍/風格,1,1,0.0,neutral
xuekewu,雪可屋,b675e1cb3b5af652a70970886efd51340e6b4d4494c365d9e7d4a885c5d4c0ed,Dommie,5.0,3 年前,2023-03-26,0,店內空間很舒適、擺設裝潢就像置身在另一個國度服務內用餐點類型其他平均每人消費金額$200-400,,正餐,1,1,1.5,positive
xuekewu,雪可屋,b675e1cb3b5af652a70970886efd51340e6b4d4494c365d9e7d4a885c5d4c0ed,Dommie,5.0,3 年前,2023-03-26,0,店內空間很舒適、擺設裝潢就像置身在另一個國度服務內用餐點類型其他平均每人消費金額$200-400,,功能用途,1,1,1.5,positive
xuekewu,雪可屋,b675e1cb3b5af652a70970886efd51340e6b4d4494c365d9e7d4a885c5d4c0ed,Dommie,5.0,3 年前,2023-03-26,0,店內空間很舒適、擺設裝潢就像置身在另一個國度服務內用餐點類型其他平均每人消費金額$200-400,,氛圍/風格,1,1,1.5,positive
xuekewu,雪可屋,b675e1cb3b5af652a70970886efd51340e6b4d4494c365d9e7d4a885c5d4c0ed,Dommie,5.0,3 年前,2023-03-26,0,店內空間很舒適、擺設裝潢就像置身在另一個國度服務內用餐點類型其他平均每人消費金額$200-400,,店員/服務,1,1,1.5,positive
xuekewu,雪可屋,f12a43f865508aa4a4305d58c93d65988b3116f0786635d76f9c4032253e5777,Travis Hsieh,4.0,7 年前,2019-03-26,0,"咖啡豆品質不錯,氣氛很懷舊,常常到很晚都還有很多顧客。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,000ea247f2e2cb3c235ae3301ef933064f56c4b73f9e10bcb074b70454eb3616,Chichi,5.0,3 年前,2023-03-26,0,"環境舒適、音樂多爵士樂非常棒,餐點比較普通。服務內用餐點類型其他平均每人消費金額$200-400",,正餐,1,2,0.75,positive
xuekewu,雪可屋,000ea247f2e2cb3c235ae3301ef933064f56c4b73f9e10bcb074b70454eb3616,Chichi,5.0,3 年前,2023-03-26,0,"環境舒適、音樂多爵士樂非常棒,餐點比較普通。服務內用餐點類型其他平均每人消費金額$200-400",,氛圍/風格,1,1,1.5,positive
xuekewu,雪可屋,000ea247f2e2cb3c235ae3301ef933064f56c4b73f9e10bcb074b70454eb3616,Chichi,5.0,3 年前,2023-03-26,0,"環境舒適、音樂多爵士樂非常棒,餐點比較普通。服務內用餐點類型其他平均每人消費金額$200-400",,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,2218c13ece4ac34c60a6511b32cf7fcbe220f92a1e7e2f8e3701ca518560c1b7,Hsuan Hsu,5.0,3 年前,2023-03-26,0,"喜歡老派的店面風格,舊址搬到新址風格沒有改太多,之後還是會繼續光顧",,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,575088a8b21c5a81e69811d2df1c2de1e4da1df2eba8e3394e225e2f06ee4b53,CC L,3.0,8 年前,2018-03-26,0,"最常點特調,夏天外面蟑螂很多,音樂不錯,非亂放搖滾樂的咖啡店。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,575088a8b21c5a81e69811d2df1c2de1e4da1df2eba8e3394e225e2f06ee4b53,CC L,3.0,8 年前,2018-03-26,0,"最常點特調,夏天外面蟑螂很多,音樂不錯,非亂放搖滾樂的咖啡店。",,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,dd287603178b384887cc62995f83e32b273c2a4e57ef92a473e3f2d3ca8ae876,Donba Gnauh,4.0,8 年前,2018-03-26,2,"有個性的復古咖啡店,但裡面有個座位頭頂有一台腳踏車掛著,蠻有壓力感。",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,dd287603178b384887cc62995f83e32b273c2a4e57ef92a473e3f2d3ca8ae876,Donba Gnauh,4.0,8 年前,2018-03-26,2,"有個性的復古咖啡店,但裡面有個座位頭頂有一台腳踏車掛著,蠻有壓力感。",,功能用途,1,1,0.0,neutral
xuekewu,雪可屋,dd287603178b384887cc62995f83e32b273c2a4e57ef92a473e3f2d3ca8ae876,Donba Gnauh,4.0,8 年前,2018-03-26,2,"有個性的復古咖啡店,但裡面有個座位頭頂有一台腳踏車掛著,蠻有壓力感。",,氛圍/風格,1,1,0.0,neutral
xuekewu,雪可屋,a551a898428fe9f93905195e304389f45a725e8782c6f17040ead73075c93e23,Samuel Yan,4.0,上次編輯：4 年前,2022-03-26,0,"真的是老店了,咖啡茶飲依然淳香, 看到已經遷移到新地點了,依然很有味道啊!",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,2cf8d7a5a96f4b95fc90200ba0d325209e9102f9a7189474f803f417b6b122d4,黃郁晴,5.0,7 年前,2019-03-26,0,"很喜歡老派的建築、裝潢,搭配咖啡或啤酒,還有爵士音樂...嗯待整個下午都可以。",,飲品,1,1,1.5,positive
xuekewu,雪可屋,2cf8d7a5a96f4b95fc90200ba0d325209e9102f9a7189474f803f417b6b122d4,黃郁晴,5.0,7 年前,2019-03-26,0,"很喜歡老派的建築、裝潢,搭配咖啡或啤酒,還有爵士音樂...嗯待整個下午都可以。",,氛圍/風格,1,1,1.5,positive
xuekewu,雪可屋,07031a429e8e1be9674e84b9ba56b6d4ca4350d8f0975dd5ad306c1a74b2c5ce,Birdman Kuang,5.0,2 年前,2024-03-26,0,是一個有人氣的地方...服務內用餐點類型其他平均每人消費金額$1-200餐點:5服務:5氣氛:5建議的餐點,,正餐,1,1,0.0,neutral
xuekewu,雪可屋,07031a429e8e1be9674e84b9ba56b6d4ca4350d8f0975dd5ad306c1a74b2c5ce,Birdman Kuang,5.0,2 年前,2024-03-26,0,是一個有人氣的地方...服務內用餐點類型其他平均每人消費金額$1-200餐點:5服務:5氣氛:5建議的餐點,,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,8a732ec4f2ea20d8f34622b1b6b3769a848bcc708416d135590bba9b4018d5a5,Kathy Jheng,5.0,6 年前,2020-03-26,0,"咖啡搭配爵士樂, 迎來一襲老派浪漫, 不折不扣的文青聚所。",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,8a732ec4f2ea20d8f34622b1b6b3769a848bcc708416d135590bba9b4018d5a5,Kathy Jheng,5.0,6 年前,2020-03-26,0,"咖啡搭配爵士樂, 迎來一襲老派浪漫, 不折不扣的文青聚所。",,氛圍/風格,1,1,0.0,neutral
xuekewu,雪可屋,c337fd21f50fbde608449272c79fb5105b866477690c3a359a9a332b15d53dd5,Maggie Lee 私人,5.0,5 年前,2021-03-26,0,"新雪可屋跟原本舊館的風格,可以看出一家店堅持原本的路線 非常用心的一家店",,氛圍/風格,1,1,1.5,positive
xuekewu,雪可屋,99ff0969787b991270eaafedbd83aca500041b6c94b91f73267aedd08e5c5526,M micktwain,2.0,7 年前,2019-03-26,0,"手沖咖啡平淡,不知道是烘焙的問題還是沖煮的問題,咖啡特色略顯平庸",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,9dc00207b78692d7b0b347b000f1b073b713af6352172c897d09328d777db80d,Carros Arroyo,4.0,7 年前,2019-03-26,0,"氣氛好,咖啡好,環境寧靜到我說話會怕怕,一種古樸的親切感。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,45b51277f16f847096064a23ec2801a21513986d37f3906250cdf1c46d29fad1,HCL,2.0,2 年前,2024-03-26,0,"熟知冰滴咖啡原理的人應該知道冰滴不可能難喝,但這裡做到了。",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,075c15fec738c0f2a2603d3e5c3bb65fdf30b1efc28a66a6e55f8e311ae654bf,詹雅雯,5.0,5 年前,2021-03-26,0,"氣氛不錯,咖啡好喝 座位較小,不過很適合聊天",,飲品,1,1,2.0,positive
xuekewu,雪可屋,075c15fec738c0f2a2603d3e5c3bb65fdf30b1efc28a66a6e55f8e311ae654bf,詹雅雯,5.0,5 年前,2021-03-26,0,"氣氛不錯,咖啡好喝 座位較小,不過很適合聊天",,功能用途,1,1,2.0,positive
xuekewu,雪可屋,277c3ae055cb4e93107414d6f171700bd8969c05e191a7d53a4a441470c86ead,Jacourr Liu,4.0,8 年前,2018-03-26,0,"自家烘焙的咖啡好喝,氣氛悠閒,窗邊座位可看行人往來,最適合看書發呆。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,277c3ae055cb4e93107414d6f171700bd8969c05e191a7d53a4a441470c86ead,Jacourr Liu,4.0,8 年前,2018-03-26,0,"自家烘焙的咖啡好喝,氣氛悠閒,窗邊座位可看行人往來,最適合看書發呆。",,功能用途,1,1,1.0,positive
xuekewu,雪可屋,dbd542f260f35aff09ab247acfae86eb727e3a9c2dc66a4d9cdabac8aaa53164,Kaijoe Theng,3.0,8 年前,2018-03-26,0,"The building is quite old, coffee is nice but restroom is way too small. 整棟建築物偏老舊,咖啡好喝,惟廁所老舊狹窄。",,飲品,1,1,1.0,positive
xuekewu,雪可屋,dbd542f260f35aff09ab247acfae86eb727e3a9c2dc66a4d9cdabac8aaa53164,Kaijoe Theng,3.0,8 年前,2018-03-26,0,"The building is quite old, coffee is nice but restroom is way too small. 整棟建築物偏老舊,咖啡好喝,惟廁所老舊狹窄。",,衛生/整潔,1,1,1.0,positive
xuekewu,雪可屋,3d98f77d2d5197da92369790a075743c2e57396c7f640d268e049154741b7458,JING U H,5.0,7 年前,2019-03-26,0,復古裝潢 店內有很多復古小物 喜歡復古風的朋友可以來朝聖一下 珍珠奶茶非。常。大。杯。,,飲品,1,1,1.0,positive
xuekewu,雪可屋,3d98f77d2d5197da92369790a075743c2e57396c7f640d268e049154741b7458,JING U H,5.0,7 年前,2019-03-26,0,復古裝潢 店內有很多復古小物 喜歡復古風的朋友可以來朝聖一下 珍珠奶茶非。常。大。杯。,,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,de2c3b9267776baa5cd29b536349eaad3f410759c15fbdd2f6fafdafd1ecfe94,ma yuri,5.0,6 年前,2020-03-26,2,"營業到半夜,如果在台大聽完演唱會的好去處,餐點便宜,CP高,裝潢很復古的餐廳",,正餐,1,1,0.0,neutral
xuekewu,雪可屋,de2c3b9267776baa5cd29b536349eaad3f410759c15fbdd2f6fafdafd1ecfe94,ma yuri,5.0,6 年前,2020-03-26,2,"營業到半夜,如果在台大聽完演唱會的好去處,餐點便宜,CP高,裝潢很復古的餐廳",,氛圍/風格,1,1,0.0,neutral
xuekewu,雪可屋,de2c3b9267776baa5cd29b536349eaad3f410759c15fbdd2f6fafdafd1ecfe94,ma yuri,5.0,6 年前,2020-03-26,2,"營業到半夜,如果在台大聽完演唱會的好去處,餐點便宜,CP高,裝潢很復古的餐廳",,價格,1,1,0.0,neutral
xuekewu,雪可屋,ff194e685fc8e266bc9a733583941e7591eb68d9854cc7ffc8ea0864ee4c3018,zeno Chai,5.0,4 年前,2022-03-26,0,"老牌咖啡屋;店裡牆面上滿滿的黑膠唱片 滿滿的老派風格,值得咖啡控一來再來喔",,飲品,1,1,1.0,positive
xuekewu,雪可屋,ff194e685fc8e266bc9a733583941e7591eb68d9854cc7ffc8ea0864ee4c3018,zeno Chai,5.0,4 年前,2022-03-26,0,"老牌咖啡屋;店裡牆面上滿滿的黑膠唱片 滿滿的老派風格,值得咖啡控一來再來喔",,氛圍/風格,1,1,1.0,positive
xuekewu,雪可屋,9c987b7dc45d379106728e50041469bdab9e93103d008f6a0c7b53852e2a0bd2,You Nong柚濃,4.0,9 年前,2017-03-26,0,"有時代感的復古氛圍,適合朋友小聚",,氛圍/風格,1,1,0.0,neutral
xuekewu,雪可屋,2b706e7af840a1de522ca6fc801d923011c196f1386358f68a7e3271351a842e,Annie Chang,5.0,6 年前,2020-03-26,0,很安靜 餐點不錯 店家整體燈光偏暗 桌上懸掛吊燈 不會看不清楚 舒適的空間,,正餐,1,1,2.0,positive
xuekewu,雪可屋,2b706e7af840a1de522ca6fc801d923011c196f1386358f68a7e3271351a842e,Annie Chang,5.0,6 年前,2020-03-26,0,很安靜 餐點不錯 店家整體燈光偏暗 桌上懸掛吊燈 不會看不清楚 舒適的空間,,功能用途,1,1,2.0,positive
xuekewu,雪可屋,2b706e7af840a1de522ca6fc801d923011c196f1386358f68a7e3271351a842e,Annie Chang,5.0,6 年前,2020-03-26,0,很安靜 餐點不錯 店家整體燈光偏暗 桌上懸掛吊燈 不會看不清楚 舒適的空間,,氛圍/風格,1,1,2.0,positive
xuekewu,雪可屋,b1bdda3b63188f8d558ffaba2c22ac798cccff17e17f3148291116d3f362547a,麒瑄黃,2.0,7 年前,2019-03-26,0,"環境比較老舊髒亂,除了咖啡以外的飲料都很糟⋯⋯不過位子不錯,附近找不到地方,可以考慮這",,飲品,1,1,-1.0,negative
xuekewu,雪可屋,b1bdda3b63188f8d558ffaba2c22ac798cccff17e17f3148291116d3f362547a,麒瑄黃,2.0,7 年前,2019-03-26,0,"環境比較老舊髒亂,除了咖啡以外的飲料都很糟⋯⋯不過位子不錯,附近找不到地方,可以考慮這",,衛生/整潔,1,1,-1.0,negative
xuekewu,雪可屋,ad8b0659b0c14535d935e22c8240821689059d4fad5a48529e7dfbe482653481,Liang O.O,5.0,2 年前,2024-03-26,0,珍珠奶茶超級無敵好喝!沒有坐到後面黑膠區位置有些可惜,,飲品,1,1,1.0,positive
xuekewu,雪可屋,f4e58c28b0bd0568eb7de2db0dc09c9cc83b122736df2eca82085b5c664654de,陳 Chen立格 垓恪 Li Ger Gaiger,5.0,上次編輯：3 年前,2023-03-26,3,"1999年首顧,至今廿四寒暑已過。一鋪得活存如是久,必有因也。餐點:5服務:5氣氛:5",,正餐,1,1,0.0,neutral
xuekewu,雪可屋,f4e58c28b0bd0568eb7de2db0dc09c9cc83b122736df2eca82085b5c664654de,陳 Chen立格 垓恪 Li Ger Gaiger,5.0,上次編輯：3 年前,2023-03-26,3,"1999年首顧,至今廿四寒暑已過。一鋪得活存如是久,必有因也。餐點:5服務:5氣氛:5",,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,4d4276ec9528658ae536bdfae7bd1c93d6db9522bd2b4482cbd8443c7a6d37f7,Felix Lin,3.0,1 年前,2025-03-26,0,原來餐點不能抵抵銷 所以必須點飲料才ok服務內用餐點類型晚餐平均每人消費金額$200-400餐點:3服務:3氣氛:4,,飲品,1,1,0.0,neutral
xuekewu,雪可屋,4d4276ec9528658ae536bdfae7bd1c93d6db9522bd2b4482cbd8443c7a6d37f7,Felix Lin,3.0,1 年前,2025-03-26,0,原來餐點不能抵抵銷 所以必須點飲料才ok服務內用餐點類型晚餐平均每人消費金額$200-400餐點:3服務:3氣氛:4,,正餐,1,1,0.0,neutral
xuekewu,雪可屋,4d4276ec9528658ae536bdfae7bd1c93d6db9522bd2b4482cbd8443c7a6d37f7,Felix Lin,3.0,1 年前,2025-03-26,0,原來餐點不能抵抵銷 所以必須點飲料才ok服務內用餐點類型晚餐平均每人消費金額$200-400餐點:3服務:3氣氛:4,,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,a3387a23450d1052827c73e5953fb702e22a7ea03388dd5017c8a1cba7fdb32d,Peri Lai,4.0,7 年前,2019-03-26,0,"屹立不搖的老店,咖啡有水準",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,d14a690218aec08e801022467109163efbae159086bd2e886b0c14f7d9a79a18,Cosmos Black,2.0,1 年前,2025-03-26,0,"油炸時,整個空間都是油煙味,非常刺鼻、刺眼。餐點:4服務:4氣氛:1",,正餐,1,1,0.0,neutral
xuekewu,雪可屋,d14a690218aec08e801022467109163efbae159086bd2e886b0c14f7d9a79a18,Cosmos Black,2.0,1 年前,2025-03-26,0,"油炸時,整個空間都是油煙味,非常刺鼻、刺眼。餐點:4服務:4氣氛:1",,功能用途,1,1,0.0,neutral
xuekewu,雪可屋,d14a690218aec08e801022467109163efbae159086bd2e886b0c14f7d9a79a18,Cosmos Black,2.0,1 年前,2025-03-26,0,"油炸時,整個空間都是油煙味,非常刺鼻、刺眼。餐點:4服務:4氣氛:1",,店員/服務,1,1,0.0,neutral
xuekewu,雪可屋,d14a690218aec08e801022467109163efbae159086bd2e886b0c14f7d9a79a18,Cosmos Black,2.0,1 年前,2025-03-26,0,"油炸時,整個空間都是油煙味,非常刺鼻、刺眼。餐點:4服務:4氣氛:1",,衛生/整潔,1,1,0.0,neutral
xuekewu,雪可屋,6bf90004282763f41b735c59e5c8803d12832b52e7e60daba7338add33ef17ba,林巍翰,4.0,8 年前,2018-03-26,1,"溫州街上的老字號。奶茶非常好喝,法式吐司也推薦。樸實老舊的店面自有風味。",,飲品,1,1,2.5,positive
xuekewu,雪可屋,d5a0ff2a130d56a9bb266418be0d763f1e4f47ce20fb365c0712693727ee5be2,Aletheia Liang,4.0,7 年前,2019-03-26,0,"開很久的咖啡館,比較像以前的泡沫紅茶店。大學時有許多回憶,但現在設備陳舊、廁所也不太乾淨。",,飲品,1,1,0.0,neutral
xuekewu,雪可屋,d5a0ff2a130d56a9bb266418be0d763f1e4f47ce20fb365c0712693727ee5be2,Aletheia Liang,4.0,7 年前,2019-03-26,0,"開很久的咖啡館,比較像以前的泡沫紅茶店。大學時有許多回憶,但現在設備陳舊、廁所也不太乾淨。",,衛生/整潔,1,1,0.0,neutral
xuekewu,雪可屋,c8013ee968e619c26cb6bf28e8109fcf908e15041f2346fd3fb88ae5bc8fcace,Johnnie Ho,2.0,5 年前,2021-03-26,1,"氣氛乍看不錯,但環境真的不用心整理。冷氣發出噪音,餐點很普通,男老闆態度不耐煩。",,正餐,1,1,-1.5,negative
xuekewu,雪可屋,c8013ee968e619c26cb6bf28e8109fcf908e15041f2346fd3fb88ae5bc8fcace,Johnnie Ho,2.0,5 年前,2021-03-26,1,"氣氛乍看不錯,但環境真的不用心整理。冷氣發出噪音,餐點很普通,男老闆態度不耐煩。",,店員/服務,1,1,-1.5,negative
xuekewu,雪可屋,61e7be394821880a60257f99377722a337741c2ccc9634de375f0117840242ba,馮偉哲,4.0,6 年前,2020-03-26,1,氣氛閒適的老店 備有三明治等簡餐 唯一缺點是 某些桌腳可能會搖搖的XD 參加台大活動中場的好休憩處,,出餐速度,1,1,0.0,neutral
xuekewu,雪可屋,3d36d9e453522d9ce1b3fa26ebf6ef9a19d276fa121287cff59b023ed5dfecbe,Apple Lin,5.0,10 個月前,2025-05-26,0,"氣氛很令人放鬆,而且營業到午夜平均每人消費金額$200-400餐點:4服務:4氣氛:5吵雜程度安靜,適合交談等待時間不需等候",,正餐,1,1,1.0,positive
xuekewu,雪可屋,3d36d9e453522d9ce1b3fa26ebf6ef9a19d276fa121287cff59b023ed5dfecbe,Apple Lin,5.0,10 個月前,2025-05-26,0,"氣氛很令人放鬆,而且營業到午夜平均每人消費金額$200-400餐點:4服務:4氣氛:5吵雜程度安靜,適合交談等待時間不需等候",,店員/服務,1,1,1.0,positive
xuekewu,雪可屋,3d36d9e453522d9ce1b3fa26ebf6ef9a19d276fa121287cff59b023ed5dfecbe,Apple Lin,5.0,10 個月前,2025-05-26,0,"氣氛很令人放鬆,而且營業到午夜平均每人消費金額$200-400餐點:4服務:4氣氛:5吵雜程度安靜,適合交談等待時間不需等候",,出餐速度,1,1,1.0,positive
